"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"TOP002477","Topic","the advancement","","","","","",1.0,"['further advancement', 'the advancement']",11.0,""
"TOP002478","Topic","constructive dialogues","","","","","",1.0000001682088477,"['constructive dialogues']",1.0,""
"DAT001016","Date","2013-09-30","","","","","","","","","2013-09-30"
"SPE001355","Speech","1346:The implications of bail-in rules for bank activity and stability","","The implications of bail-in rules for bank activity and stability","Opening speech by Benoît Cœuré, Member of the Executive Board of the ECBat Conference on “Financing the recovery after the crisis- the roles of bank profitability, stability and regulation”, Bocconi University, Milan, 30 September","The implications of bail-in rules for bank activity and stability Opening speech by Benoît Cœuré, Member of the Executive Board of the ECBat Conference on “Financing the recovery after the crisis- the roles of bank profitability, stability and regulation”, Bocconi University, Milan, 30 September Ladies and Gentlemen [1], I would like to thank CAREFIN and the Department of Finance at Università Boc",1346.0,"","","",""
"TOP002479","Topic","any public supports","","","","","",1.000000160883184,"['any public supports']",1.0,""
"SPE001356","Speech","1347:Deutsche Bank Prize attribution to Raghuram Rajan","","Deutsche Bank Prize attribution to Raghuram Rajan","by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,at the Panel on “Liquidity and Monetary Policy” at the occasion of Deutsche Bank Prize attribution to Raghuram Rajan,Frankfurt, 26 September 2013","Deutsche Bank Prize attribution to Raghuram Rajan Speech by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,at the Panel on “Liquidity and Monetary Policy” at the occasion of Deutsche Bank Prize attribution to Raghuram Rajan,Frankfurt, 26 September 2013 It is a great pleasure for me to participate in this panel on the occasion of the award of the prestigious Deutsche Bank prize – and",1347.0,"","","",""
"TOP002480","Topic","at least part","","","","","",1.0000001789014816,"['at least part']",1.0,""
"DAT001017","Date","2013-09-27","","","","","","","","","2013-09-27"
"SPE001357","Speech","1348:The usefulness of forward guidance","","The usefulness of forward guidance","by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, before the Money Marketeers Club of New York, New York, 26 September 2013","The usefulness of forward guidance Speech by Benoît Cœuré, Member of the Executive Board of the EUROPEAN CENTRAL BANK, before the Money Marketeers Club of New York, New York, 26 September 2013 [The slides referred to in the speech are available on the right-hand side.] Ladies and Gentlemen, [1] It’s a great pleasure to speak to you tonight. I will use this opportunity to elaborate on the latest to",1348.0,"","","",""
"TOP002481","Topic","a broader maturity spectrum","","","","","",1.0,"['a broader maturity spectrum', 'an extended maturity', 'the usual maturity']",3.0,""
"DAT001018","Date","2013-09-26","","","","","","","","","2013-09-26"
"SPE001358","Speech","1349:A regime change in supervision and resolution","","A regime change in supervision and resolution","Keynote Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, <br>European Supervisor Education (ESE) Conference, <br>Frankfurt, 26 September 2013","A regime change in supervision and resolution Keynote Speech by Yves Mersch, Member of the Executive Board of the EUROPEAN CENTRAL BANK, European Supervisor Education (ESE) Conference, Frankfurt, 26 September 2013 Ladies and gentlemen, Thank you for inviting me to speak today. As you know, Europe has in recent years faced the worst economic and financial crisis since the 1930s. Growth remains weak",1349.0,"","","",""
"TOP002482","Topic","In terms of rules we now have a new rulebook for banks across Europe as part of the Capital Requirements Directive IV","","","","","",1.0000001684477557,"['In terms of rules we now have a new rulebook for banks across Europe as part of the Capital Requirements Directive IV']",1.0,""
"TOP002483","Topic","A particular innovation","","","","","",1.0000001644958707,"['A particular innovation']",1.0,""
"TOP002484","Topic","off site","","","","","",1.0,"['off site']",2.0,""
"SPE001359","Speech","1350:Neueste politische Entscheidungen zur Bankenunion und ihre Auswirkungen auf die EZB als Aufsichtsbehörde","","Neueste politische Entscheidungen zur Bankenunion und ihre Auswirkungen auf die EZB als Aufsichtsbehörde","Rede von Yves Mersch, Mitglied des Direktoriums der EZB, Generalversammlung der Österreichischen Bankwissenschaftlichen Gesellschaft (BWG), Wien, den 24. September 2013","Neueste politische Entscheidungen zur Bankenunion und ihre Auswirkungen auf die EZB als Aufsichtsbehörde Rede von Yves Mersch, Mitglied des Direktoriums der EZB, Generalversammlung der Österreichischen Bankwissenschaftlichen Gesellschaft (BWG), Wien, den 24. September 2013 Sehr geehrter Professor Lucius, Sehr geehrte BWG-Mitglieder, Meine sehr geehrten Damen und Herren, vor zwei Wochen hat das Eur",1350.0,"","","",""
"TOP002485","Topic","einen vollkommen integrierten","","","","","",1.0000001864199537,"['einen vollkommen integrierten']",1.0,""
"TOP002486","Topic","Nat rlich werden wir den Banksektor fr hzeitig umfassend und abgeschlossen in Kenntnis dar ber setzen welche Information in welcher Form und wann eingeholt werden bevor die eigentliche Bilanz berpr fung vorgenommen wird","","","","","",1.0000001800817138,"['Nat rlich werden wir den Banksektor fr hzeitig umfassend und abgeschlossen in Kenntnis dar ber setzen welche Information in welcher Form und wann eingeholt werden bevor die eigentliche Bilanz berpr fung vorgenommen wird']",1.0,""
"TOP002487","Topic","Die Unternehmen wiederum haben damit den n tigen Spielraum f r Investitionen die sich","","","","","",1.0000001708392485,"['Die Unternehmen wiederum haben damit den n tigen Spielraum f r Investitionen die sich']",1.0,""
"DAT001019","Date","2013-09-24","","","","","","","","","2013-09-24"
"SPE001360","Speech","1351:2012 Bernácer prize award ceremony in honour of Nicholas Bloom","","2012 Bernácer prize award ceremony in honour of Nicholas Bloom","by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,on the occasion of the Awarding Ceremony of the Germán Bernácer Prize for Promoting Economic Research in Europe to Nicholas Bloom,Madrid, 24 September 2013","2012 Bernácer prize award ceremony in honour of Nicholas Bloom Speech by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK,on the occasion of the Awarding Ceremony of the Germán Bernácer Prize for Promoting Economic Research in Europe to Nicholas Bloom,Madrid, 24 September 2013 Ladies and Gentlemen, It is a pleasure for me to be part of this session to award the 2012 Germán Bernácer Pr",1351.0,"","","",""
"TOP002488","Topic","the key contributing factors","","","","","",1.0000001636218732,"['the key contributing factors']",1.0,""
"TOP002489","Topic","the London School of Economics","","","","","",1.0000001583922393,"['the London School of Economics']",1.0,""
"SPE001361","Speech","1352:Hearing at the Committee on Economic and Monetary Affairs of the European Parliament","","Hearing at the Committee on Economic and Monetary Affairs of the European Parliament","Introductory statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK, Brussels, 23 September 2013","Hearing at the Committee on Economic and Monetary Affairs of the European Parliament Introductory statement by Mario Draghi, President of the EUROPEAN CENTRAL BANK,Brussels, 23 September 2013 Madam Chair, Honourable members of the Committee on Economic and Monetary Affairs, It is a pleasure for me to be back with your committee, shortly after the important vote of your assembly on the SSM regulati",1352.0,"","","",""
"TOP002490","Topic","those structural policies","","","","","",1.0000001728737393,"['those structural policies']",1.0,""
"DAT001020","Date","2013-09-23","","","","","","","","","2013-09-23"
"SPE001362","Speech","1353:Keynote speech at the conference “Europe and the Euro - A Family Affair”","","Keynote speech at the conference “Europe and the Euro - A Family Affair”","by Mario Draghi, President of the EUROPEAN CENTRAL BANK,<br>at the conference organised by Bundesverband der Deutschen Industrie and Bundesvereinigung der Deutschen Arbeitgeberverbände, <br>Berlin, 16 September 2013","Keynote speech at the conference “Europe and the Euro – A Family Affair” Speech by Mario Draghi, President of the EUROPEAN CENTRAL BANK,at the conference organised by Bundesverband der Deutschen Industrie and Bundesvereinigung der Deutschen Arbeitgeberverbände, Berlin, 16 September 2013 Ladies and gentlemen, Thank you for inviting me to speak to you today. It is a great pleasure to be part of an e",1353.0,"","","",""
"TOP002491","Topic","Spanish bank bonds","","","","","",1.0000001544994332,"['Spanish bank bonds']",1.0,""
"TOP002492","Topic","Given the overall subdued outlook for inflation extending into the medium term the EUROPEAN CENTRAL BANK s Governing Council expects the key EUROPEAN CENTRAL BANK interest rates to remain at present or lower levels for an extended period of time","","","","","",1.0000001492826887,"['Given the overall subdued outlook for inflation extending into the medium term the EUROPEAN CENTRAL BANK s Governing Council expects the key EUROPEAN CENTRAL BANK interest rates to remain at present or lower levels for an extended period of time']",1.0,""
