"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"TOP004309","Topic","Economic governance and financial stability by V tor Const ncio Vice President of the EUROPEAN CENTRAL BANK br at the Meeting of the Contact Committee of the Heads of the Supreme Audit Institutions SAIs of the European Union br Luxembourg 13 October 2011 Economic governance and financial stability Speech by V tor Const ncio Vice President of the EUROPEAN CENTRAL BANK at the Meeting of the Contact Committee of the Heads of the Supreme Audit Institutions SAIs of the European Union Luxembourg 13 October 2011","","","","","",1.000000238418579,"['Economic governance and financial stability by V tor Const ncio Vice President of the EUROPEAN CENTRAL BANK br at the Meeting of the Contact Committee of the Heads of the Supreme Audit Institutions SAIs of the European Union br Luxembourg 13 October 2011 Economic governance and financial stability Speech by V tor Const ncio Vice President of the EUROPEAN CENTRAL BANK at the Meeting of the Contact Committee of the Heads of the Supreme Audit Institutions SAIs of the European Union Luxembourg 13 October 2011']",1.0,""
"TOP004310","Topic","The result was that a large build up of systemic risk in the financial sector went largely unnoticed risk which in many cases was ultimately transferred to the balance sheet of the sovereign","","","","","",1.000000238418579,"['The result was that a large build up of systemic risk in the financial sector went largely unnoticed risk which in many cases was ultimately transferred to the balance sheet of the sovereign']",2.0,""
"TOP004311","Topic","Naturally speaking from the perspective of the European Central Bank I will concentrate my remarks on what is more relevant for the euro area","","","","","",1.000000238418579,"['Naturally speaking from the perspective of the European Central Bank I will concentrate my remarks on what is more relevant for the euro area']",1.0,""
"DAT001198","Date","2011-10-13","","","","","","","","","2011-10-13"
"SPE001591","Speech","1578:The conduct of monetary policy: lessons from the crisis and challenges for the coming years","","The conduct of monetary policy: lessons from the crisis and challenges for the coming years","by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the SEACEN-CEMLA Conference, Kuala Lumpur, 13 October 2011","The conduct of monetary policy: lessons from the crisis and challenges for the coming years Speech by José Manuel González-Páramo, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the SEACEN-CEMLA Conference, Kuala Lumpur, 13 October 2011 1. Introduction [1] Ladies and Gentlemen: It is a pleasure for me to attend the SEACEN-CEMLA Conference, as it offers me a new opportunity to descr",1578.0,"","","",""
"TOP004312","Topic","The assessment of the appropriate monetary policy stance must therefore be broad based and forward looking encompassing all the information relevant to the formation of a view on the risks to price stability over the medium term including the potential impact on price developments of risks to the growth outlook","","","","","",1.000000238418579,"['The assessment of the appropriate monetary policy stance must therefore be broad based and forward looking encompassing all the information relevant to the formation of a view on the risks to price stability over the medium term including the potential impact on price developments of risks to the growth outlook']",1.0,""
"TOP004313","Topic","In the same vein the EUROPEAN CENTRAL BANK also must assess in real time the effectiveness of its actions in order to be able to decide at the right time whether or not to phase out the exceptional measures implemented to cope with exceptional events","","","","","",1.000000238418579,"['In the same vein the EUROPEAN CENTRAL BANK also must assess in real time the effectiveness of its actions in order to be able to decide at the right time whether or not to phase out the exceptional measures implemented to cope with exceptional events']",1.0,""
"TOP004314","Topic","This distinction is useful both under normal market conditions and in periods of financial turbulence albeit for somewhat different reasons","","","","","",1.000000238418579,"['This distinction is useful both under normal market conditions and in periods of financial turbulence albeit for somewhat different reasons']",1.0,""
"SPE001592","Speech","1579:Economic adjustment in a monetary union","","Economic adjustment in a monetary union","by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Bank of Latvia annual conference “Global Challenges and Local Opportunities: Achievements and Prospects in the Baltic States”, Riga, 12 October 2011","Economic adjustment in a monetary union Speech by Jürgen Stark, Member of the Executive Board of the EUROPEAN CENTRAL BANK, at the Bank of Latvia annual conference “Global Challenges and Local Opportunities: Achievements and Prospects in the Baltic States”, Riga, 12 October 2011 Exactly three years ago, in October 2008, the global financial crisis started to hit the Latvian economy. A strong polic",1579.0,"","","",""
"TOP004315","Topic","In Latvia the authorities chose not to use that option whereas in the euro area that option is no longer available","","","","","",1.000000238418579,"['In Latvia the authorities chose not to use that option whereas in the euro area that option is no longer available']",1.0,""
"TOP004316","Topic","the depressed economy","","","","","",1.000000238418579,"['the depressed economy']",1.0,""
"DAT001199","Date","2011-10-12","","","","","","","","","2011-10-12"
"SPE001593","Speech","1580:Contagion and the European debt crisis","","Contagion and the European debt crisis","Keynote lecture by Vítor Constâncio, Vice-President of the ECBat the Bocconi University/Intesa Sanpaolo conference on “Bank Competitiveness in the Post-crisis World” Milan, 10 October 2011","Contagion and the European debt crisis Keynote lecture by Vítor Constâncio, Vice-President of the ECBat the Bocconi University/Intesa Sanpaolo conference on “Bank Competitiveness in the Post-crisis World” Milan, 10 October 2011 Ladies and Gentlemen, [1] The financial and economic crisis that started in August 2007 is a clear case of the materialisation and propagation of systemic risk. The banking",1580.0,"","","",""
"TOP004317","Topic","12 Some investors may find it rational to start shortening sovereign debt and others simply to reduce their exposures to countries in the currency union since market concerns about government debt sustainability can become self fulfilling if not tackled","","","","","",1.000000238418579,"['12 Some investors may find it rational to start shortening sovereign debt and others simply to reduce their exposures to countries in the currency union since market concerns about government debt sustainability can become self fulfilling if not tackled']",1.0,""
"TOP004318","Topic","But if imbalances or aggregate shocks already weaken the system then the different transmission channels can interact and contagion may well become much stronger than in the absence of such additional vulnerabilities","","","","","",1.000000238418579,"['But if imbalances or aggregate shocks already weaken the system then the different transmission channels can interact and contagion may well become much stronger than in the absence of such additional vulnerabilities']",1.0,""
"TOP004319","Topic","This is in particular the case because it usually constitutes an externality in the economic meaning of the term","","","","","",1.000000238418579,"['This is in particular the case because it usually constitutes an externality in the economic meaning of the term']",1.0,""
"DAT001200","Date","2011-10-10","","","","","","","","","2011-10-10"
"SPE001594","Speech","1581:Macro-prudential policy: strengthening the foundations, enhancing the toolkit and taking action","","Macro-prudential policy: strengthening the foundations, enhancing the toolkit and taking action","Keynote address by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK, <br>at the First conference of the Macro-prudential Research Network (MaRs), <br>Frankfurt am Main, 5 October 2011","Macro-prudential policy: strengthening the foundations, enhancing the toolkit and taking action Keynote address by Vítor Constâncio, Vice-President of the EUROPEAN CENTRAL BANK, at the First conference of the Macro-prudential Research Network (MaRs), Frankfurt am Main, 5 October 2011 Ladies and gentlemen, It is a great pleasure to speak to you at the first conference of the Macro-prudential Resear",1581.0,"","","",""
